caseid,weight,sample,int_date,lang,cregion,state,usr,density,form,q1,q2a,q2b,q2c,q2e,q2f,q2gf1,q2hf2,q3,q4,q5a,q5b,q5c,q6,q7,q8,q9f1,q9f1_code1,q9f1_code2,q9f1_code3,q12a,q12b,q13,q16,q17,q18,q20f1,q21af2,q21bf2,q21cf2,q23,q24a,q24b,q24c,q24d,q24e,q24f,q25,q27,q28,q29,q30,q32,q33,q34,q35,q37,q38,q39,q40,q41,knosct14,knosct15,knosct16,knosct17,knosct18,knosct19,knosct_count,sexz,agerec,educ2,scideg,hisp,racecmb,race3m1,race3m2,race3m3,race3m4,racethn,birth_hisp,usborn,marital,parent,citizen,relig,chr,born,attend,income,reg,party,partyln,ideo,hh1,hh3,eminuse,intmob,ql1,ql1a,qc1
204422.0,3.357142857142857,2.0,82114.0,1.0,3.0,22.0,S,1.0,1.0,9.0,2.0,9.0,2.0,3.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,50.0,2.0,,1.0,1.0,1.0,9.0,,1.0,2.0,,,,2.0,1.0,1.0,9.0,1.0,1.0,2.0,1.0,1.0,2.0,9.0,1.0,1.0,2.0,1.0,2.0,2.0,9.0,2.0,1.0,3.0,1.0,2.0,1.0,3.0,1.0,1.0,5.0,1.0,57.0,4.0,,2.0,2.0,2.0,,,,2.0,,1.0,1.0,1.0,,1.0,,1.0,2.0,3.0,1.0,4.0,2.0,2.0,6.0,2.0,1.0,1.0,,,2.0
204432.0,8.142857142857142,2.0,81814.0,1.0,3.0,48.0,R,1.0,1.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,,2.0,1.0,2.0,2.0,,1.0,3.0,,,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,4.0,1.0,30.0,3.0,,2.0,1.0,1.0,,,,1.0,,1.0,1.0,1.0,,13.0,,2.0,2.0,4.0,1.0,1.0,,1.0,5.0,2.0,1.0,1.0,,,1.0
204444.0,15.285714285714286,2.0,81814.0,1.0,3.0,51.0,S,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,,,,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,,,,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,8.0,3.0,2.0,1.0,4.0,1.0,69.0,5.0,,2.0,2.0,2.0,,,,2.0,,1.0,5.0,1.0,,1.0,,1.0,4.0,6.0,1.0,2.0,,4.0,2.0,1.0,1.0,1.0,,,2.0
204445.0,1.2142857142857142,2.0,82014.0,2.0,3.0,48.0,U,4.0,2.0,1.0,9.0,9.0,9.0,9.0,9.0,,1.0,4.0,9.0,9.0,1.0,1.0,9.0,9.0,2.0,,,,,1.0,1.0,1.0,9.0,,2.0,,1.0,1.0,,9.0,2.0,9.0,9.0,1.0,9.0,9.0,2.0,1.0,2.0,1.0,9.0,2.0,1.0,1.0,2.0,5.0,9.0,1.0,9.0,2.0,8.0,8.0,8.0,8.0,9.0,8.0,0.0,1.0,60.0,1.0,,1.0,1.0,1.0,,,,3.0,3.0,,1.0,2.0,1.0,2.0,,1.0,6.0,1.0,1.0,2.0,,2.0,2.0,2.0,2.0,2.0,,,1.0
204458.0,7.357142857142857,2.0,82114.0,1.0,2.0,20.0,U,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,,,,,1.0,1.0,1.0,1.0,2.0,2.0,,2.0,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0,2.0,2.0,9.0,3.0,1.0,2.0,1.0,3.0,1.0,1.0,5.0,1.0,21.0,5.0,,2.0,1.0,1.0,,,,1.0,,1.0,6.0,2.0,,2.0,,2.0,3.0,1.0,1.0,2.0,,2.0,4.0,4.0,1.0,1.0,,,1.0
204464.0,4.142857142857143,2.0,82214.0,1.0,3.0,28.0,R,1.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,3.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,5.0,1.0,19.0,4.0,,2.0,2.0,2.0,,,,2.0,,1.0,6.0,2.0,,1.0,,1.0,2.0,3.0,1.0,3.0,2.0,5.0,3.0,3.0,1.0,1.0,,,2.0
204468.0,6.142857142857143,2.0,82214.0,1.0,3.0,22.0,U,2.0,2.0,2.0,3.0,3.0,4.0,4.0,4.0,,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,,,,,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,2.0,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,4.0,3.0,2.0,4.0,4.0,2.0,52.0,3.0,,2.0,1.0,1.0,,,,1.0,,1.0,1.0,2.0,,9.0,,,6.0,8.0,1.0,3.0,2.0,4.0,2.0,2.0,1.0,1.0,,,1.0
204470.0,30.142857142857142,2.0,81814.0,1.0,3.0,5.0,R,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,9.0,1.0,2.0,2.0,,9.0,,2.0,,9.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,6.0,1.0,44.0,6.0,1.0,2.0,4.0,1.0,5.0,,,4.0,,1.0,1.0,2.0,,1.0,,1.0,3.0,8.0,1.0,1.0,,2.0,2.0,2.0,1.0,1.0,,,2.0
204477.0,3.142857142857143,2.0,81914.0,1.0,2.0,39.0,S,4.0,2.0,2.0,3.0,2.0,4.0,3.0,3.0,,4.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,,,,,1.0,1.0,2.0,1.0,1.0,1.0,,1.0,1.0,,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,6.0,2.0,60.0,6.0,2.0,2.0,1.0,1.0,,,,1.0,,1.0,1.0,2.0,,12.0,,,3.0,8.0,1.0,2.0,,4.0,2.0,2.0,1.0,1.0,,,2.0
204484.0,5.357142857142857,2.0,82314.0,1.0,1.0,36.0,U,5.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,,1.0,1.0,9.0,1.0,1.0,2.0,1.0,2.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,1.0,1.0,1.0,2.0,9.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,9.0,2.0,3.0,1.0,1.0,1.0,3.0,2.0,1.0,5.0,1.0,29.0,6.0,2.0,2.0,1.0,1.0,,,,1.0,,1.0,6.0,2.0,,12.0,,,5.0,8.0,1.0,3.0,2.0,4.0,1.0,,1.0,1.0,,,2.0
204488.0,9.142857142857142,2.0,82214.0,1.0,3.0,51.0,S,4.0,1.0,2.0,3.0,1.0,2.0,4.0,2.0,1.0,,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,6.0,1.0,44.0,8.0,2.0,2.0,1.0,1.0,,,,1.0,,1.0,1.0,2.0,,9.0,,,5.0,9.0,1.0,1.0,,3.0,2.0,2.0,1.0,1.0,,,1.0
204510.0,3.7142857142857144,2.0,81814.0,1.0,3.0,12.0,S,3.0,1.0,2.0,2.0,1.0,2.0,4.0,2.0,4.0,,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,,,,,1.0,1.0,1.0,1.0,9.0,1.0,2.0,,,,1.0,1.0,1.0,1.0,1.0,9.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,9.0,2.0,1.0,4.0,9.0,2.0,1.0,3.0,1.0,2.0,1.0,3.0,2.0,1.0,6.0,1.0,61.0,6.0,2.0,2.0,1.0,1.0,,,,1.0,,1.0,1.0,2.0,,1.0,,1.0,4.0,9.0,1.0,3.0,9.0,3.0,2.0,2.0,1.0,1.0,,,1.0
204515.0,1.9285714285714286,2.0,82114.0,2.0,1.0,36.0,U,5.0,2.0,1.0,3.0,9.0,3.0,4.0,3.0,,1.0,4.0,9.0,1.0,1.0,9.0,2.0,1.0,1.0,,,,,1.0,1.0,1.0,9.0,,2.0,,1.0,1.0,,9.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,9.0,1.0,9.0,2.0,1.0,2.0,0.0,2.0,60.0,1.0,,1.0,1.0,1.0,,,,3.0,3.0,,1.0,2.0,2.0,13.0,,1.0,2.0,10.0,3.0,9.0,9.0,5.0,5.0,3.0,2.0,2.0,,,2.0
204528.0,29.642857142857142,2.0,82214.0,1.0,1.0,42.0,U,5.0,2.0,2.0,2.0,1.0,2.0,4.0,3.0,,4.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,5.0,2.0,27.0,8.0,2.0,2.0,1.0,1.0,,,,1.0,,1.0,6.0,2.0,,9.0,,,5.0,6.0,3.0,2.0,,5.0,1.0,,1.0,1.0,,,2.0
204562.0,28.571428571428573,2.0,81814.0,1.0,1.0,42.0,U,4.0,2.0,2.0,2.0,2.0,3.0,4.0,2.0,,2.0,2.0,1.0,1.0,1.0,9.0,1.0,1.0,2.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,2.0,2.0,2.0,1.0,1.0,9.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,4.0,2.0,54.0,5.0,,2.0,1.0,1.0,,,,1.0,,1.0,3.0,2.0,,1.0,,2.0,3.0,4.0,1.0,3.0,2.0,3.0,2.0,2.0,1.0,1.0,,,1.0
204569.0,11.714285714285714,2.0,81814.0,1.0,1.0,36.0,S,2.0,1.0,2.0,4.0,2.0,4.0,4.0,4.0,4.0,,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,,,,,2.0,2.0,2.0,1.0,1.0,1.0,2.0,,,,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,9.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,8.0,1.0,3.0,2.0,2.0,3.0,1.0,42.0,6.0,2.0,2.0,1.0,1.0,,,,1.0,,1.0,1.0,1.0,,9.0,,,5.0,9.0,3.0,3.0,2.0,3.0,5.0,2.0,1.0,1.0,,,2.0
204585.0,18.571428571428573,2.0,82114.0,2.0,3.0,1.0,S,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,19.0,3.0,,1.0,1.0,1.0,,,,3.0,3.0,,6.0,2.0,1.0,2.0,,2.0,3.0,2.0,9.0,1.0,,4.0,5.0,5.0,1.0,1.0,,,2.0
204589.0,10.928571428571429,2.0,82114.0,2.0,4.0,8.0,S,3.0,1.0,1.0,3.0,1.0,2.0,4.0,2.0,4.0,,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,9.0,99.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,2.0,1.0,4.0,1.0,54.0,1.0,,1.0,5.0,7.0,,,,3.0,3.0,,3.0,1.0,2.0,2.0,,1.0,4.0,4.0,3.0,9.0,2.0,2.0,1.0,,2.0,1.0,,,2.0
204593.0,9.0,2.0,82114.0,1.0,3.0,48.0,S,3.0,1.0,2.0,2.0,1.0,2.0,3.0,2.0,3.0,,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,,,,,1.0,1.0,2.0,1.0,2.0,1.0,2.0,,,,2.0,2.0,2.0,1.0,1.0,1.0,9.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,2.0,1.0,3.0,2.0,1.0,6.0,1.0,35.0,3.0,,2.0,1.0,1.0,,,,1.0,,1.0,1.0,1.0,,13.0,,2.0,4.0,9.0,1.0,1.0,,3.0,6.0,2.0,1.0,1.0,,,1.0
204595.0,11.071428571428571,2.0,81814.0,1.0,4.0,4.0,S,3.0,2.0,2.0,3.0,1.0,2.0,4.0,4.0,,4.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,,,,,2.0,1.0,2.0,2.0,,1.0,,1.0,2.0,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,5.0,2.0,22.0,5.0,,2.0,1.0,1.0,,,,1.0,,1.0,3.0,1.0,,13.0,,1.0,2.0,3.0,3.0,1.0,,1.0,2.0,1.0,1.0,1.0,,,2.0
204606.0,5.785714285714286,2.0,81814.0,1.0,2.0,29.0,S,4.0,1.0,1.0,2.0,2.0,3.0,3.0,2.0,2.0,,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,,,1.0,1.0,1.0,2.0,,2.0,1.0,,,,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,22.0,6.0,2.0,2.0,1.0,1.0,,,,1.0,,1.0,6.0,2.0,,1.0,,2.0,3.0,6.0,3.0,1.0,,2.0,5.0,3.0,1.0,1.0,,,1.0
204607.0,5.285714285714286,2.0,81914.0,1.0,4.0,8.0,U,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,6.0,2.0,34.0,8.0,1.0,1.0,1.0,1.0,,,,3.0,1.0,,1.0,1.0,,9.0,,,6.0,8.0,3.0,2.0,,5.0,3.0,2.0,1.0,1.0,,,1.0
204618.0,5.428571428571429,2.0,81914.0,1.0,2.0,18.0,S,2.0,1.0,2.0,3.0,2.0,4.0,4.0,4.0,4.0,,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,,,,,1.0,1.0,2.0,1.0,1.0,1.0,2.0,,,,9.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,2.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,30.0,4.0,,2.0,1.0,1.0,,,,1.0,,1.0,3.0,2.0,,13.0,,2.0,5.0,6.0,1.0,3.0,2.0,4.0,4.0,4.0,1.0,1.0,,,1.0
204625.0,6.357142857142857,2.0,82414.0,1.0,4.0,8.0,S,1.0,1.0,2.0,2.0,2.0,3.0,4.0,2.0,3.0,,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,,,1.0,1.0,2.0,2.0,,1.0,2.0,,,,1.0,1.0,9.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,6.0,1.0,44.0,6.0,2.0,2.0,1.0,1.0,,,,1.0,,1.0,1.0,1.0,,1.0,,1.0,2.0,9.0,1.0,3.0,1.0,2.0,7.0,3.0,1.0,1.0,,,2.0
204635.0,5.285714285714286,2.0,81814.0,1.0,4.0,4.0,U,1.0,2.0,2.0,2.0,2.0,4.0,9.0,2.0,,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,,,,,2.0,2.0,1.0,1.0,2.0,1.0,,1.0,1.0,,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,4.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,3.0,2.0,1.0,6.0,1.0,45.0,6.0,2.0,2.0,1.0,1.0,,,,1.0,,1.0,6.0,2.0,,13.0,,2.0,6.0,1.0,3.0,3.0,1.0,9.0,1.0,,1.0,1.0,,,1.0
204637.0,5.071428571428571,2.0,82114.0,1.0,4.0,4.0,R,1.0,1.0,2.0,3.0,4.0,3.0,4.0,4.0,4.0,,1.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,,,1.0,1.0,1.0,1.0,2.0,1.0,2.0,,,,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,9.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,5.0,2.0,67.0,3.0,,2.0,1.0,1.0,,,,1.0,,1.0,1.0,2.0,,1.0,,1.0,2.0,3.0,2.0,2.0,,2.0,1.0,,1.0,1.0,,,1.0
204656.0,1.0,2.0,81914.0,1.0,4.0,6.0,S,5.0,1.0,2.0,2.0,1.0,3.0,3.0,2.0,2.0,,1.0,1.0,9.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,,,,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,3.0,2.0,1.0,6.0,2.0,69.0,6.0,1.0,2.0,1.0,1.0,,,,1.0,,1.0,5.0,2.0,,2.0,,2.0,3.0,8.0,1.0,1.0,,2.0,1.0,,1.0,1.0,,,1.0
204663.0,1.5714285714285714,2.0,81914.0,1.0,4.0,6.0,S,1.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,6.0,1.0,66.0,8.0,2.0,2.0,1.0,1.0,,,,1.0,,1.0,3.0,2.0,,12.0,,,6.0,9.0,1.0,3.0,2.0,5.0,1.0,,1.0,1.0,,,1.0
204715.0,16.285714285714285,2.0,81814.0,1.0,3.0,22.0,R,2.0,2.0,2.0,4.0,3.0,4.0,3.0,3.0,,4.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,,,,,2.0,2.0,1.0,1.0,9.0,1.0,,1.0,1.0,,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,1.0,3.0,2.0,2.0,5.0,2.0,39.0,5.0,,2.0,1.0,1.0,,,,1.0,,1.0,1.0,1.0,,2.0,,2.0,1.0,9.0,1.0,3.0,2.0,4.0,4.0,2.0,1.0,1.0,,,1.0
204752.0,3.4285714285714284,2.0,81814.0,1.0,4.0,4.0,S,1.0,1.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,,3.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,,,,,1.0,1.0,1.0,1.0,2.0,2.0,1.0,,,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0,1.0,1.0,4.0,1.0,1.0,3.0,1.0,2.0,63.0,3.0,,2.0,1.0,1.0,,,,1.0,,1.0,1.0,2.0,,12.0,,,5.0,2.0,1.0,3.0,1.0,4.0,3.0,3.0,2.0,2.0,,,2.0
204782.0,25.357142857142858,2.0,81814.0,1.0,4.0,41.0,S,3.0,1.0,2.0,2.0,4.0,4.0,2.0,4.0,2.0,,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,,,,,1.0,1.0,1.0,2.0,,2.0,2.0,,,,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,9.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,3.0,4.0,2.0,39.0,8.0,1.0,2.0,1.0,1.0,,,,1.0,,2.0,1.0,2.0,2.0,6.0,,,2.0,4.0,1.0,3.0,2.0,3.0,2.0,2.0,1.0,1.0,,,2.0
204784.0,3.5714285714285716,2.0,81814.0,1.0,4.0,6.0,S,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,,,,,1.0,1.0,1.0,1.0,2.0,1.0,,1.0,1.0,,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,1.0,5.0,1.0,23.0,6.0,1.0,2.0,1.0,1.0,,,,1.0,,2.0,6.0,2.0,2.0,9.0,,,6.0,4.0,3.0,3.0,2.0,4.0,4.0,4.0,1.0,1.0,,,2.0
204786.0,7.428571428571429,2.0,81914.0,2.0,4.0,6.0,U,5.0,1.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,7.0,,,1.0,1.0,1.0,2.0,,1.0,2.0,,,,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,3.0,3.0,2.0,2.0,46.0,3.0,,1.0,1.0,1.0,,,,3.0,3.0,,4.0,1.0,2.0,1.0,,1.0,2.0,1.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,,,2.0
204839.0,2.4285714285714284,2.0,82114.0,1.0,4.0,6.0,S,3.0,1.0,2.0,2.0,1.0,3.0,4.0,2.0,1.0,,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,,,,,2.0,2.0,2.0,1.0,1.0,1.0,1.0,,,,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,5.0,1.0,37.0,6.0,2.0,2.0,3.0,3.0,,,,4.0,,1.0,1.0,1.0,,10.0,,,5.0,9.0,1.0,3.0,1.0,1.0,3.0,2.0,1.0,1.0,,,1.0
204856.0,20.642857142857142,2.0,82114.0,1.0,4.0,15.0,R,2.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,3.0,1.0,1.0,4.0,1.0,47.0,5.0,,2.0,3.0,3.0,,,,4.0,,1.0,1.0,2.0,,12.0,,,5.0,8.0,1.0,3.0,2.0,4.0,2.0,2.0,1.0,1.0,,,2.0
204858.0,4.214285714285714,2.0,82314.0,2.0,4.0,6.0,S,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,,,,,1.0,1.0,1.0,2.0,,1.0,2.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,2.0,1.0,3.0,8.0,2.0,1.0,2.0,2.0,1.0,1.0,23.0,2.0,,1.0,9.0,8.0,,,,3.0,3.0,,6.0,2.0,2.0,2.0,,1.0,5.0,2.0,3.0,3.0,2.0,4.0,6.0,4.0,1.0,1.0,,,2.0
204919.0,6.785714285714286,2.0,82414.0,2.0,4.0,6.0,U,3.0,2.0,2.0,2.0,9.0,2.0,4.0,3.0,,4.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,,,,,1.0,2.0,1.0,1.0,2.0,1.0,,1.0,1.0,,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,4.0,2.0,50.0,3.0,,1.0,1.0,1.0,,,,3.0,3.0,,1.0,1.0,2.0,2.0,,2.0,1.0,6.0,3.0,2.0,,2.0,5.0,4.0,1.0,1.0,,,1.0
204926.0,1.6428571428571428,2.0,82514.0,1.0,4.0,6.0,U,2.0,1.0,2.0,3.0,2.0,2.0,4.0,2.0,2.0,,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,1.0,2.0,2.0,9.0,2.0,2.0,2.0,1.0,1.0,2.0,9.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0,1.0,3.0,2.0,1.0,6.0,1.0,43.0,6.0,2.0,1.0,4.0,1.0,5.0,7.0,,3.0,1.0,,4.0,1.0,,12.0,,,5.0,3.0,1.0,2.0,,4.0,3.0,1.0,1.0,1.0,,,1.0
