czname,state,county,cz,hhinc_mean2000,mean_commutetime2000,frac_coll_plus2000,frac_coll_plus2010,foreign_share2010,med_hhinc2016,med_hhinc1990,poor_share2010,poor_share2000,poor_share1990,share_black2010,share_hisp2010,share_asian2010,share_black2000,share_white2000,share_hisp2000,share_asian2000,gsmn_math_g3_2013,rent_twobed2015,singleparent_share2010,singleparent_share1990,singleparent_share2000,traveltime15_2010,emp2000,mail_return_rate2010,ln_wage_growth_hs_grad,nonwhite_share2010,popdensity2010,popdensity2000,ann_avg_job_growth_2004_2013,job_density_2013,state_name,alpha,remark
Parkston,46.0,44.333333333333336,27008.0,50748.636666666665,16.310249666666667,0.14217295333333335,0.17699691666666664,0.008314145666666667,47272.18440215094,17340.58509191578,0.14755994233333333,0.18240690333333331,0.24330149666666664,0.005074094033333334,0.013551296066666668,0.00108766885,0.002157993333333333,0.8825237933333333,0.009349566133333334,0.0011275461366666666,3.7265951666666672,540.87435,0.23494489999999998,0.11775348666666667,0.17755107000000003,0.63486419,0.5714887566666668,82.72528833333332,0.12175889066666666,0.14174912633333334,8.1011335,8.8204282,-0.0072212677,3.8765968666666666,South Dakota ,SD ,State; counties
Pierre,46.0,100.33333333333333,27011.0,69360.33066666666,15.228830333333335,0.23473098000000003,0.2852747133333333,0.010238719333333333,59890.22598206243,24627.71716993694,0.09795929400000002,0.09558817566666666,0.11984564000000002,0.005628311633333333,0.0112656545,0.00308295655,0.0031190501666666665,0.9298401666666667,0.007986865599999999,0.0025678815,2.9193331666666666,579.84604,0.31768967666666664,0.18373987333333333,0.21896344666666667,0.6086806666666668,0.721744,82.25103466666665,0.10486923349999999,0.09693311666666667,8.790483266666667,8.563118666666666,-0.006691145659666667,5.0061684233333335,South Dakota ,SD ,State; counties
Rapid City,46.0,62.666666666666664,27601.0,61546.73616666667,20.410853,0.20138342,0.24671912,0.0127577953,49688.22747723523,23560.21637440672,0.13639895433333335,0.11957545349999998,0.13829065666666668,0.00999454225,0.028447040000000003,0.004506992416666667,0.0060325878,0.9174785716666668,0.020346169333333334,0.0032534369833333333,3.1350029666666663,683.304495,0.3245939216666667,0.19032419666666667,0.26612298666666667,0.4722202516666667,0.6102333683333333,81.79154566666666,0.0322513595,0.10432142633333334,14.608740233333334,13.189017916666666,-0.006862851824566668,7.262995133333334,South Dakota ,SD ,State; counties
Sioux Falls,46.0,84.2,26503.0,69997.875,21.62372,0.25929431,0.3014684799999999,0.0223430066,57185.98564893512,24834.827338197683,0.1123068676,0.0988243328,0.1286309772,0.0169526814,0.0209110576,0.00730550806,0.0081218799,0.957505036,0.00963939708,0.0064557465,3.4408999600000003,701.6920299999999,0.226902372,0.1471069166,0.20298932600000003,0.430851806,0.6810482139999999,84.9329696,0.11421845080000001,0.06930078040000001,68.91193147999999,56.5698812,0.01345522734,39.99756736,South Dakota ,SD ,State; counties
Sisseton,46.0,79.0,26602.0,52943.98833333334,18.382153333333335,0.14941530666666666,0.16492494333333332,0.008236619233333334,47961.84613043239,18151.76038782559,0.16456698,0.16811147999999998,0.21788427,0.004372185266666667,0.030452451666666668,0.0019762013,0.0021685800333333337,0.8369925233333334,0.0059171974,0.0010356630466666664,3.1469038,502.36006000000003,0.32033819999999996,0.19221773333333333,0.2413309133333333,0.5490604266666667,0.56117215,76.164416,0.200954615,0.22107017666666665,6.776158633333334,6.8847076,0.006524996333333335,3.2426037,South Dakota ,SD ,State; counties
Southwest Jackson UT,46.0,63.0,27603.0,51636.273499999996,17.278432000000002,0.15011512,0.19700601,0.00424178175,40558.7505773672,18666.89376443418,0.21072235,0.26234592,0.279221035,0.0061096428000000005,0.010656787000000001,0.002475558035,0.00048928533,0.712575835,0.0049524596,0.0008318794150000001,3.2899241000000004,422.73672,0.38519603,0.17569254750000002,0.245740705,0.653728545,0.55019537,75.400002,,0.316295982,1.3479990499999999,1.3924314,-0.0068352989999999995,0.6177428650000001,South Dakota ,SD ,State; counties
Winner,46.0,88.0,27004.0,48883.5315,15.1736705,0.12769737,0.153888075,0.0039469543000000004,40355.20181392862,18329.91107652337,0.16278630500000002,0.19947703,0.210383325,0.0039644647500000005,0.009763985650000001,0.00352885655,0.0013413747699999997,0.8977470949999999,0.0086815739,0.001295147095,3.44724,501.596775,0.24099861,0.13278868500000002,0.18699842,0.71030128,0.597231745,82.405037,0.2236132885,0.13878686,3.8541662999999997,4.35455645,-0.011238252200000002,1.9147443,South Dakota ,SD ,State; counties
Abilene,48.0,288.6666666666667,32501.0,58144.613333333335,21.422907166666665,0.15142850366666666,0.17827224666666666,0.039765717166666666,44535.11603099841,20386.027377285714,0.15722517,0.14754910333333335,0.19261471166666666,0.04377293983333333,0.1663381608333333,0.0041601388166666664,0.06632777696666667,0.800743255,0.11868075966666669,0.0037973219799999998,3.178896816666667,614.0654283333334,0.29825169833333337,0.15741594666666667,0.242878245,0.48581087666666667,0.5439072533333333,81.63861716666666,0.21973142366666665,0.227116685,35.904815066666664,34.929576716666666,-0.007080620358333334,15.751955199999998,Texas ,TX ,State; counties
Alpine,48.0,221.0,31404.0,52200.59100000001,18.560667,0.24546326333333332,0.27319498,0.1364279376666667,39961.404588569996,16281.980878351802,0.18367103999999998,0.23240254999999999,0.32854028333333335,0.009318547433333333,0.53193758,0.0059718839,0.007221625166666668,0.43556402999999994,0.54339514,0.0015850427,2.785118133333333,639.0863233333333,0.3331194866666667,0.19070461333333333,0.2470994,0.7249884433333333,0.5403115633333333,71.81190966666666,0.13867209173333336,0.55856666,1.5183464333333336,1.4343040866666668,-0.011648236666666667,0.6585771933333334,Texas ,TX ,State; counties
Amarillo,48.0,248.6,30903.0,63751.8142,20.924547999999998,0.184815072,0.22567310799999998,0.0852726918,54490.52767432602,25605.422530517448,0.1474073036,0.1553827786,0.1732319708,0.03674431998000001,0.2746300994,0.009245201324999999,0.030991284539999997,0.723346598,0.22539677860000001,0.0071075807750000004,3.74323864,771.865114,0.27500887399999996,0.18005443,0.23230454799999997,0.4685892,0.6000368719999999,77.14825139999999,0.0793887364,0.33728908040000005,56.57358828,51.26967463999999,-0.00254832886,27.923911682,Texas ,TX ,State; counties
Beaumont,48.0,318.14285714285717,32100.0,60951.79585714285,29.032640714285712,0.10915345014285714,0.12962255357142857,0.036425604,46943.95317606025,22575.99635399261,0.17274708714285714,0.15907446857142857,0.1874778242857143,0.15738724157142858,0.07940569357142858,0.0078228712,0.1576345112857143,0.76923441,0.05319277985714286,0.006676703757142857,3.0774302857142857,660.4648642857143,0.35046483,0.18865848857142858,0.26926506714285714,0.32636980285714284,0.48726760142857145,73.41454971428571,0.14594544011428573,0.2590302757142857,102.07284171428572,101.68715471428573,-0.00620774527,40.43185738571428,Texas ,TX ,State; counties
Beeville,48.0,140.0,31302.0,54202.3965,25.179856,0.106824261,0.093923065,0.090533688,48934.872688728035,19041.399493013414,0.18485711999999999,0.22176331,0.32127451500000004,0.08679372099999999,0.529787615,0.00327614375,0.1025800275,0.38144125,0.503982185,0.004215104250000001,2.54294465,665.23004,0.34767686,0.19812585500000002,0.305702685,0.5332634700000001,0.38993694,76.9419405,0.29491798999999996,0.6270026,28.0128935,28.711795499999997,0.00108500104,9.56829365,Texas ,TX ,State; counties
Big Spring,48.0,186.2,32401.0,63785.6752,19.0325538,0.1415813526,0.1293035574,0.10170617900000001,59072.78155673474,26145.945004866117,0.12257869400000002,0.159960956,0.197251906,0.03309997680000001,0.39565412,0.002523096718,0.033614171180000006,0.595446598,0.355914964,0.0032263389000000003,1.15147519,640.1040233333333,0.22554821399999997,0.14098724759999998,0.1957869776,0.581681804,0.532973568,77.8205108,-0.015515618000000009,0.43933202599999993,11.834738984000001,11.835769426,-0.0042719306059999995,4.459215158000001,Texas ,TX ,State; counties
Brady,48.0,267.0,32302.0,54553.795666666665,19.706957999999997,0.13691230666666668,0.15650686333333333,0.16460027833333332,42931.75120396656,16795.99064199375,0.21523624666666663,0.17757432666666664,0.23298802333333332,0.016622363333333334,0.38355870000000003,0.0020899064,0.013661908666666667,0.6531574933333334,0.32435046333333334,0.0017250641400000002,2.8800973333333335,655.8150833333333,0.3207861,0.16762317333333332,0.24526529,0.6069651466666666,0.4602722000000001,80.38315833333333,0.0734846747,0.4111501266666666,7.306455266666666,7.556330133333333,0.007400971966666667,3.235405,Texas ,TX ,State; counties
Brownsville,48.0,298.0,31600.0,45745.238249999995,22.5135485,0.10047650899999999,0.11727002474999998,0.24928798500000002,32354.069877853133,15438.265237996942,0.373341665,0.379110195,0.4606810425,0.0064604534225,0.9039219625,0.005864573599999999,0.0080166589475,0.09755766775000001,0.887650115,0.004231356275,2.97921575,605.2155300000001,0.3153263125,0.1763983225,0.22714359750000002,0.39690027250000004,0.429449725,67.008725,0.09814819649999998,0.91844857,259.45696100000004,204.42334975,0.015674767625,96.70763325000001,Texas ,TX ,State; counties
Brownwood,48.0,219.0,32701.0,56755.06449999999,22.17604075,0.15793395,0.1630445225,0.050244656500000005,41851.15169667502,17192.953577018892,0.21097928,0.178611115,0.25217472750000003,0.025992546800000002,0.2001402575,0.00230165445,0.0259245235,0.80311318,0.15894733500000002,0.001633379105,3.315732825,567.1653,0.31441445749999997,0.1930869775,0.2434914675,0.5291682925,0.5165820575,77.957554,0.057939996325,0.24055008249999998,14.848409850000001,14.885356400000001,-0.026058496000000004,5.65164845,Texas ,TX ,State; counties
Burnet,48.0,176.0,31202.0,70211.4455,29.332020999999997,0.19028188000000001,0.22785192999999998,0.052605753500000005,51568.733529085395,21296.660741836713,0.13272340500000002,0.10590353,0.165837485,0.01315389235,0.1411390965,0.00362372945,0.00983405845,0.8770985600000001,0.09824662050000002,0.00309924805,3.39586545,747.5434849999999,0.40112102,0.16793057,0.225768195,0.34868407,0.5042304550000001,82.534706,0.097701269,0.17129114,31.8304765,26.2945785,0.00094807189,13.9502149,Texas ,TX ,State; counties
Childress,48.0,88.0,32502.0,51806.256,15.927769999999999,0.1207666405,0.15997677999999999,0.0482974595,39697.792217014634,16929.115253515127,0.130746085,0.175725325,0.29227440000000005,0.09429813549999999,0.23884222,0.0052549355,0.1175923735,0.67683664,0.19660828,0.0021175304,3.9187708,476.5,0.371559875,0.16998401000000002,0.27318641499999996,0.647644965,0.486041145,76.14272650000001,0.16538064600000002,0.34621666500000003,5.8908369,6.5768935,-0.025269871299999996,2.341353555,Texas ,TX ,State; counties
College Station,48.0,168.0,31800.0,61489.88775,27.136204749999997,0.18695318,0.1920696025,0.0838117105,50199.143863290155,20230.956106205624,0.20146370249999998,0.2021022425,0.254441405,0.15500059,0.20239113250000001,0.013762668925,0.16600873325,0.6604592924999999,0.15113976,0.0097663524,2.91480815,708.058565,0.34179327,0.20635174,0.278839825,0.333977765,0.5422751775,75.59817125,0.1906115195,0.38268544499999996,103.29689925000001,83.71203575000001,0.0046607025999999985,49.996250200000006,Texas ,TX ,State; counties
Corpus Christi,48.0,235.88888888888889,31700.0,56865.19788888889,22.46429433333333,0.1424838983333333,0.15277997855555556,0.04778982966666667,41406.84345909508,20083.45397162622,0.21054536333333332,0.23007505555555557,0.2735875455555556,0.020922008377777777,0.6581814122222223,0.008275944533333334,0.02237241057888889,0.33108258888888886,0.6296963733333334,0.007097228805555554,2.71956685,680.52697875,0.3539740744444444,0.19377484066666667,0.2888726088888889,0.4776452077777777,0.5088241366666666,72.666125,0.13498002012222224,0.6969267599999998,77.64088094444445,74.18113086111111,0.0003887413666666661,35.02242446222222,Texas ,TX ,State; counties
Corsicana,48.0,273.0,32802.0,59303.93075,25.819427,0.11464793000000001,0.1343501375,0.0712095905,43596.41655715292,21222.112177106996,0.1762959525,0.1639089,0.207102325,0.13923857675,0.17476883999999998,0.0036819266000000005,0.1597302325,0.7178818699999999,0.110696567,0.002467516175,2.8352179,586.8948675,0.298261815,0.18027929,0.26517302000000004,0.38252867,0.5120662500000001,71.95907975,0.11842766566666667,0.3290920475,27.83555525,25.924858,-0.010407329949999999,11.450776075,Texas ,TX ,State; counties
Crystal City,48.0,317.0,31501.0,39010.631,19.493404499999997,0.08897016099999999,0.10331993049999999,0.116901429,30637.714700207518,12128.227769471694,0.397324115,0.37374509999999994,0.493665295,0.0059572687499999995,0.90031382,0.00294257978,0.0057709193500000006,0.1065433915,0.8799870599999999,0.0036665977899999996,2.0928788000000003,831.52884,0.42812738,0.20802581,0.30594599,0.6160519449999999,0.41902482500000005,67.5455455,0.41093353499999996,0.911421595,8.2611809,8.3263228,0.0314419874,3.74608135,Texas ,TX ,State; counties
Dallas,48.0,172.71428571428572,33100.0,98423.16028571429,31.89758085714286,0.26562326857142854,0.2952315114285714,0.12105634085714286,73570.74776760476,37012.41128565156,0.10610188228571428,0.0854975342857143,0.10423262442857141,0.09948467600000001,0.20462551714285712,0.03234317382857143,0.07840942385714286,0.7444415171428573,0.14029219328571427,0.019489736485714282,3.4911438571428577,944.1158257142857,0.2574533,0.15890342285714287,0.20932535142857142,0.24997576142857145,0.6714396142857142,79.27481514285714,0.07375296136666666,0.35867351857142854,769.7658331428571,606.5109502857142,0.022678427285714287,392.32950985714285,Texas ,TX ,State; counties
Del Rio,48.0,393.0,32305.0,52619.07066666667,18.751621333333333,0.17124924,0.16988892666666666,0.16042525333333332,35584.31109246908,19247.410054677024,0.24008402333333334,0.24849739333333334,0.29319491,0.011048591333333335,0.6111765,0.003665537,0.009981058333333334,0.3971556966666667,0.5759658133333333,0.004529864366666666,3.3313219500000004,625.84611,0.32716717333333334,0.16285214,0.21208643333333332,0.6376682300000001,0.4702761566666666,74.26219433333334,0.09762219666666666,0.6354279533333334,6.201940443333334,5.7356415033333334,0.0007511331566666673,2.2676468666666665,Texas ,TX ,State; counties
Dumas,48.0,219.0,31007.0,66104.38533333334,16.231134333333333,0.12542127833333336,0.13868987466666668,0.1546534873333333,52911.37142756646,25354.465722760924,0.11708734700000001,0.11470714866666665,0.13920281999999998,0.03286178733333334,0.3903805466666667,0.005189521566666667,0.03476197466666667,0.6474387633333333,0.30240631,0.002755610466666667,3.1335315,681.7171633333334,0.26208128,0.14997370166666665,0.19974806666666667,0.63914021,0.5632020799999999,73.32081866666667,0.17418419333333335,0.46128283999999997,10.983807633333333,10.096856633333333,0.01779291666666667,5.539752166666666,Texas ,TX ,State; counties
Eagle Pass,48.0,323.0,32306.0,44339.890999999996,20.007680999999998,0.092339985,0.13107151,0.34022829,37321.00033174831,13080.758845705559,0.33699492,0.34579462,0.50500101,0.0016587416,0.95679897,0.0032657974,0.0012612024,0.036549307,0.94787347,0.00440912,3.5727705999999997,601.31128,0.29429016,0.14786802,0.20087296,0.51362497,0.4216072,63.459881,-0.0093491152,0.97139591,42.413616,36.972183,0.029755335,16.190622,Texas ,TX ,State; counties
Fort Stockton,48.0,238.0,31403.0,55142.123,17.702033999999998,0.11761135,0.103260524,0.146730405,50464.29535048688,19784.91302484378,0.179701155,0.199536585,0.274401935,0.019583909950000002,0.65251377,0.00352537995,0.022998805849999998,0.384792535,0.580219745,0.0033599080000000004,1.5564762499999998,617.64157,0.34910661,0.176043415,0.22499966,0.58046809,0.541416095,68.2642515,0.06402765292500001,0.68412313,2.28994475,2.49427905,-0.009509436949999998,0.98401764,Texas ,TX ,State; counties
Fort Worth,48.0,362.5,33000.0,74445.945875,31.076703625,0.167263285,0.20547143874999999,0.06940098475,57077.70509378628,28530.59847336695,0.11586862737499999,0.10248154025,0.133154581125,0.032064619775000004,0.161765793875,0.007878450887500001,0.02606219455,0.84342455125,0.10748288574999999,0.0061375222624999995,3.2078954250000002,779.3887025,0.25137059625,0.14903735875,0.223304355,0.32507579374999995,0.6054882275,79.50880125,0.2252697058333333,0.2197540575,339.46622612499993,273.18418175,0.0084719322125,169.05341075,Texas ,TX ,State; counties
Gonzales,48.0,177.0,31103.0,55662.043,24.605518,0.10701828,0.13845067,0.13602625,46516.0031302065,17847.76458180977,0.19716062,0.18297656,0.28209195,0.071388908,0.47220680000000004,0.0034331298,0.082715951,0.5171603,0.39107737,0.0018194732000000001,3.2047203,648.51263,0.30746782,0.18228103,0.28821576,0.48087269,0.56304902,75.13454399999999,,0.55389506,18.568691,17.4634,-0.0038144926000000003,8.465456,Texas ,TX ,State; counties
Graham,48.0,395.6666666666667,32602.0,59071.60666666667,22.24061,0.15120357,0.13584935666666667,0.04365374033333333,46307.36473439425,21341.561738779357,0.16054152333333335,0.13665112,0.17515054333333335,0.020186520733333334,0.132879795,0.0031626131999999995,0.023493241516666666,0.8713841833333333,0.09152958866666666,0.0017141331166666666,3.1228764000000004,542.6823533333333,0.2437195466666667,0.12975295,0.21547918,0.4926603166666667,0.5409958066666666,79.87464866666666,0.09138145566666667,0.1674001766666667,10.6715138,10.4237425,-0.009082426233333333,4.629453336666667,Texas ,TX ,State; counties
Haskell,48.0,261.8,32503.0,49819.4882,18.134582799999997,0.1441463084,0.193190494,0.05076119294,45833.1126812685,20034.886131035797,0.14159271199999998,0.206415976,0.1975869872,0.034087435400000005,0.22041402,0.005953396475000001,0.043137684800000006,0.762844372,0.1808557476,0.002464572975,2.8837768000000006,590.029845,0.23261786999999998,0.1291359796,0.19297302519999998,0.681827642,0.508774206,79.23937980000001,0.0446843534,0.271924738,3.110850368,3.4095767340000003,-0.017443724,1.31318034,Texas ,TX ,State; counties
Houston,48.0,259.8,32000.0,80991.702,32.220153499999995,0.19583436729999998,0.2202914701,0.1179297422,63902.77087430679,30160.34022749196,0.1373802756,0.1258047302,0.15169860740000002,0.1419553086,0.22172062400000003,0.026697088999999997,0.14333387379999998,0.672727948,0.1514045364,0.01902615315,3.3620301600000007,821.5007010000002,0.270363805,0.174849997,0.23391887699999997,0.267596016,0.588698953,75.87890850000001,0.09135853389999998,0.40740332700000004,464.39056210000007,364.4461685,0.019102109620000002,233.89071140000001,Texas ,TX ,State; counties
Junction,48.0,297.0,32303.0,54315.811,21.891518,0.1712329,0.17585656,0.0707131625,39055.32439765574,15950.889100758295,0.163006295,0.22171333999999998,0.25222123,0.00451524625,0.29306933,0.002731125,0.00257791728,0.7236161249999999,0.260069685,0.0025689667,3.1609788000000005,581.5,0.30403746499999995,0.18013331500000002,0.25670962,0.6233205500000001,0.5433997500000001,73.7684405,0.73972416,0.307773155,3.0840985,3.09395025,-0.0144395699,1.30217921,Texas ,TX ,State; counties
Kerrville,48.0,218.0,31303.0,68905.4885,20.978114499999997,0.22757566,0.2655306,0.0639472045,51657.10747836498,23959.432955922697,0.11133228949999999,0.12396423,0.147909705,0.01031590885,0.21988108,0.00440419485,0.0093948367,0.80265823,0.17411071,0.0026106904,3.9974562000000002,767.468295,0.28251966,0.182217445,0.22576086,0.444577025,0.5222619900000001,80.52779749999999,0.1651328385,0.246785045,34.224343999999995,29.617114,-8.516874999999998e-05,14.811839499999998,Texas ,TX ,State; counties
Killeen,48.0,135.66666666666666,32900.0,66032.66433333333,24.17612466666667,0.16138365,0.17715267333333332,0.069558387,51516.24374291892,24940.370157030182,0.13569004333333334,0.11622006733333334,0.14411901666666668,0.14312139000000001,0.18326393,0.017029174733333333,0.15471207966666667,0.6610050633333333,0.14383095666666668,0.015642196333333334,3.062538866666666,705.8783766666667,0.32107776666666665,0.16039314333333332,0.24013733666666667,0.37285500666666666,0.49302066333333333,76.38332366666667,0.03761307513333333,0.3728512133333333,137.36894866666668,112.05225633333333,0.00131264507,51.33696900000001,Texas ,TX ,State; counties
La Grange,48.0,119.0,31102.0,64538.8085,24.94285,0.14524426000000001,0.16366798999999999,0.0733248085,48494.15413207318,20490.212809839628,0.130607255,0.136638705,0.19624839,0.09957036250000001,0.22395873,0.0025475817,0.10641825399999999,0.723768475,0.160113805,0.0024613149,2.99870835,618.397705,0.26651816500000003,0.16037822000000002,0.22334427,0.43134983,0.563500585,83.518482,0.15160509049999998,0.333367405,23.791835,22.092466,0.0009219751,11.3242402,Texas ,TX ,State; counties
Laredo,48.0,410.3333333333333,31503.0,52577.00666666666,23.05664833333333,0.10840224366666666,0.124812524,0.2276092066666667,38427.56380511148,17026.901280566337,0.2641177633333333,0.30183747333333333,0.37344855,0.002367650686666667,0.9388894066666666,0.0030839227999999996,0.0028489757666666665,0.0964406,0.8948080766666666,0.0028829951333333333,2.6601613333333334,601.5212533333333,0.3593126166666667,0.16583155666666666,0.2376443566666667,0.5385195633333333,0.4579721333333333,63.45068233333333,-0.0486474195,0.9474068866666667,31.0558575,24.766437633333336,0.020810863333333332,13.118870866666667,Texas ,TX ,State; counties
Littlefield,48.0,121.66666666666667,30902.0,55664.37899999999,18.143283333333333,0.11635990533333333,0.15668575666666665,0.14473624333333332,41145.373518771994,19140.9967833695,0.19654292333333334,0.18892895333333334,0.26570809666666667,0.02390808983333333,0.5713252433333332,0.002960344813333333,0.026795199333333335,0.49038034333333336,0.4746755833333333,0.0008828553000000001,3.1243019666666663,589.2503866666666,0.31546763666666666,0.13331078333333332,0.20331024,0.5805359666666666,0.5516185366666666,74.93791733333335,0.239713704,0.6045226066666666,10.477977633333333,10.570993266666667,-0.012173091499999998,4.3637907333333334,Texas ,TX ,State; counties
Lubbock,48.0,197.0,30802.0,56652.37066666666,20.238077666666666,0.13600968,0.15677752716666668,0.11192962233333333,44693.54142623151,21027.958582544456,0.20701441333333329,0.22696018333333334,0.2507719933333333,0.045091876333333336,0.4570170466666667,0.004522918608333333,0.04591470599999999,0.5451753666666667,0.3970182066666667,0.0028704713116666663,2.7789705833333334,591.2218583333333,0.262838905,0.15036358166666666,0.24143509999999999,0.5336044416666667,0.5367690483333334,78.54067216666667,0.1864621010833333,0.51523147,60.37605633333334,53.71569151666667,-0.0023780979166666666,29.829661749999996,Texas ,TX ,State; counties
Mason,48.0,319.0,31304.0,64156.203,19.139551,0.18721592,0.29556033,0.02314648,40531.837487537385,15525.01499186479,0.15893792,0.12629576,0.27877143,0.0052342974,0.21535395,0.0012462611999999999,0.0015224839000000001,0.7897045,0.19910994,0.00024428527,4.8026133,700.0,0.38110936,0.11175018,0.21407777,0.65987235,0.56600791,76.00907099999999,0.16220942,0.22931205,4.319538099999999,4.0245347,-0.018950496,1.9939642,Texas ,TX ,State; counties
Matador,48.0,345.0,30907.0,54015.289000000004,18.580782,0.14690983,0.18494898,0.016028496,35433.0,16939.519582245433,0.22062779999999999,0.19436620000000002,0.22976501,0.01983471,0.13471074,,0.039971948,0.82187939,0.12131837,0.0014025245000000002,,511.0,0.23255815,0.14375,0.22360249,0.55641025,0.55242288,76.300003,0.28896037,0.16280991,1.2227632,1.4410416000000001,-0.03817435,0.47697869,Texas ,TX ,State; counties
Midland,48.0,224.66666666666666,31401.0,62544.192,20.253542333333332,0.13963342999999998,0.14202483500000002,0.11055080933333333,62610.54215019411,26740.74178089715,0.14283511066666668,0.16705312833333333,0.17847276499999998,0.031677952333333335,0.4777306466666667,0.0056634274,0.03263291266666667,0.5550662783333334,0.39750880166666674,0.004556634676666667,2.3206520333333334,810.4572983333334,0.2802291416666667,0.14422545499999997,0.23188424166666669,0.511197835,0.5416996283333334,74.54005816666667,0.20322142916666666,0.5264049700000001,54.777740050000006,47.64935018333335,0.028177259666666673,31.40537326666667,Texas ,TX ,State; counties
Nacogdoches,48.0,393.5,32202.0,54883.19925,25.676376500000003,0.14625399,0.15154434249999998,0.05014034075,35143.61536270121,17670.121070212583,0.23966948,0.20241330000000002,0.24658476000000001,0.16805746175,0.107846873,0.00390367585,0.1788053175,0.74490626,0.06560774325,0.0029104360075000004,2.7465186,603.49179,0.39019136,0.23771673999999998,0.286224045,0.41614891,0.4731263075,72.490221,-0.024675223249999996,0.2905324925,34.727144,33.10382875,-0.014689993825,13.40100155,Texas ,TX ,State; counties
Pampa,48.0,216.2,30904.0,67115.03300000001,20.8433654,0.16931083600000002,0.197311254,0.0524844682,61019.57893394212,27702.99031231847,0.1343533068,0.10302852700000001,0.10184197079999999,0.01809716834,0.17718623160000002,0.0027826883,0.022583471940000002,0.851982832,0.106959519,0.0019731722580000003,3.2012482000000007,672.6017775,0.25893107400000004,0.12462834599999999,0.18252260999999997,0.5529171860000001,0.582641734,77.7583572,0.1814505225,0.21539675800000002,12.24410444,12.63682751,-0.007708993379999999,5.35512385,Texas ,TX ,State; counties
Paris,48.0,269.3333333333333,33200.0,60258.997833333335,28.11845816666667,0.13476968533333333,0.14523922566666667,0.0438682015,43707.338175068195,21407.962310883366,0.159665515,0.1545688783333333,0.19240207333333334,0.09805592633333333,0.09196346633333334,0.004607638149999999,0.098085843,0.8274935800000001,0.05644858816666667,0.0024902933966666663,2.9897736666666668,627.1240833333333,0.32664225166666666,0.17566760666666667,0.2640014216666667,0.344840345,0.5572177966666667,78.19811000000001,0.13938646,0.21527714833333333,47.25901916666666,43.44190666666666,-0.0033669838850000004,20.296974583333334,Texas ,TX ,State; counties
Pearland,48.0,280.3333333333333,31900.0,70882.01166666666,26.624253,0.16334058666666665,0.18982446666666666,0.09956091966666665,54455.804797161974,28496.345111749255,0.16561162999999998,0.146931682,0.17235509666666668,0.12637613333333333,0.34476230333333335,0.02350923723333333,0.12112242666666667,0.5695579266666667,0.28185642,0.01672084936666667,3.1863238000000003,725.2820833333334,0.3246451633333334,0.18539805333333334,0.25067864333333334,0.37651549666666667,0.5723222466666668,76.427485,0.17440724700000002,0.50564016,100.67392733333332,83.496526,0.008291067643333332,48.69982733333334,Texas ,TX ,State; counties
Pearsall,48.0,223.0,31502.0,44246.967000000004,24.345257500000002,0.0729809625,0.07765400049999999,0.073980879,39071.372248359185,15210.795416321842,0.21770549,0.295024185,0.381427585,0.01751196375,0.81903696,0.0105137777,0.036966825,0.19407036,0.7619228650000001,0.0028510421000000003,2.43331205,692.6366,0.37065248,0.21050489,0.28367056,0.529170695,0.43523754000000003,61.4555285,-0.11673239999999999,0.8538868749999999,9.91050625,9.14178955,0.056687539499999995,5.2576013999999995,Texas ,TX ,State; counties
Pecos,48.0,415.0,31402.0,58170.32124999999,20.128751,0.09249797024999999,0.11182699,0.09942248925,54252.975685427045,23255.59072746787,0.1540114575,0.1677553275,0.17417306000000002,0.02955644,0.4939642249999999,0.0037527215333333333,0.020842185750000002,0.558891675,0.4128443525,0.003339032033333333,2.795514025,624.4214266666667,0.276835525,0.10833324750000001,0.21992714500000002,0.5748223975,0.53177771,80.98414224999999,0.08521804024999999,0.5464988825,6.640149237499999,6.6670825775,0.025024976424999998,3.0392676375,Texas ,TX ,State; counties
Perryton,48.0,282.3333333333333,31005.0,64093.48333333334,18.239010666666665,0.17671216,0.20100221666666665,0.1631418,51093.121617452496,25378.292478684743,0.15266664333333335,0.15522462,0.13242883,0.004704393166666667,0.40840759,0.002628331,0.002486156733333333,0.6948766533333334,0.28564633,0.00235627,2.7526796000000004,632.2255866666667,0.20542389000000003,0.12647997,0.17024911333333334,0.5683663566666667,0.5938983566666667,77.354589,0.053015150000000004,0.42816357666666666,6.9284262,6.3103112999999995,0.008970092666666665,3.5864287666666663,Texas ,TX ,State; counties
Plainview,48.0,259.6666666666667,30908.0,57656.28633333333,17.291487666666665,0.14250775333333332,0.1521089033333333,0.068712334,41705.76838414866,20298.97349677495,0.19022971,0.18676437666666668,0.24464026333333333,0.054246912333333334,0.49624757333333336,0.0020280830333333335,0.050519746000000004,0.5107114233333333,0.42868327,0.0018010888300000003,2.655943966666667,612.3563233333333,0.29572323000000006,0.14426960333333336,0.23373618333333332,0.5568017066666667,0.5339717266666666,78.77066533333333,0.20017297066666664,0.5601607533333333,17.141361866666667,17.891901799999996,-0.024687558666666665,6.233855500000001,Texas ,TX ,State; counties
